hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,19,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,56,2016,October,2,0,0,ESP,A,A,Canceled,13-08-2016,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,393,2016,October,2,0,0,PRT,A,A,Canceled,17-12-2015,Desired,Couples
Resort Hotel,1,151,2016,October,2,0,0,BRA,A,A,Canceled,27-05-2016,Desired,Couples
Resort Hotel,1,151,2016,October,1,0,0,BRA,A,A,Canceled,11-05-2016,Desired,Single
Resort Hotel,1,134,2016,October,1,0,0,BRA,A,A,Canceled,27-05-2016,Desired,Single
Resort Hotel,1,48,2016,October,2,0,0,POL,E,E,Canceled,23-08-2016,Desired,Couples
Resort Hotel,1,315,2016,October,2,0,0,PRT,E,E,Canceled,14-01-2016,Desired,Couples
Resort Hotel,0,360,2016,October,2,0,0,GBR,A,D,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,360,2016,October,2,0,0,GBR,A,F,Check-Out,18-10-2016,Un-Desired,Couples
Resort Hotel,0,360,2016,October,2,0,0,GBR,E,E,Check-Out,18-10-2016,Desired,Couples
Resort Hotel,1,368,2016,October,2,0,0,PRT,A,A,Canceled,04-11-2015,Desired,Couples
Resort Hotel,0,2,2016,October,2,0,0,GBR,F,F,Check-Out,10-10-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,07-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,07-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,05-07-2016,Desired,Couples
Resort Hotel,1,16,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,05-07-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,07-09-2016,Desired,Couples
Resort Hotel,1,16,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,16,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,16,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,05-07-2016,Desired,Couples
Resort Hotel,1,10,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,16,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,07-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,16,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,1,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Single
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,1,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Single
Resort Hotel,1,131,2016,October,1,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Single
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,96,2016,October,2,0,0,PRT,A,A,Canceled,07-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,96,2016,October,2,0,0,PRT,A,A,Canceled,07-09-2016,Desired,Couples
Resort Hotel,1,30,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,131,2016,October,1,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Single
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,92,2016,October,2,0,0,CN,D,D,Canceled,13-08-2016,Desired,Couples
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,1,184,2016,October,2,2,0,IRL,G,G,Canceled,09-04-2016,Desired,Family
Resort Hotel,1,131,2016,October,2,0,0,PRT,A,A,Canceled,23-09-2016,Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,D,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,D,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,337,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,E,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,D,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,337,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,337,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,337,2016,October,2,0,0,PRT,D,E,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,D,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,D,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,E,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,D,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,D,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,E,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,337,2016,October,2,0,0,GBR,D,E,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,1,337,2016,October,2,0,0,PRT,D,D,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,316,2016,October,2,0,0,PRT,D,D,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,236,2016,October,2,0,0,PRT,A,A,Canceled,11-05-2016,Desired,Couples
Resort Hotel,1,10,2016,October,1,0,0,PRT,A,A,Canceled,04-10-2016,Desired,Single
Resort Hotel,1,10,2016,October,1,0,0,PRT,A,A,Canceled,04-10-2016,Desired,Single
Resort Hotel,1,12,2016,October,2,0,0,FRA,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,0,362,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,1,18,2016,October,1,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Single
Resort Hotel,1,1,2016,October,1,0,0,PRT,A,A,Canceled,10-10-2016,Desired,Single
Resort Hotel,1,12,2016,October,1,0,0,PRT,A,A,Canceled,04-10-2016,Desired,Single
Resort Hotel,1,5,2016,October,1,0,0,PRT,A,A,Canceled,11-10-2016,Desired,Single
Resort Hotel,1,6,2016,October,2,0,0,ESP,E,E,No-Show,11-10-2016,Desired,Couples
Resort Hotel,1,18,2016,October,2,0,0,PRT,D,E,Canceled,08-10-2016,Un-Desired,Couples
Resort Hotel,1,18,2016,October,2,0,0,PRT,E,E,Canceled,06-10-2016,Desired,Couples
Resort Hotel,0,363,2016,October,2,0,0,GBR,A,F,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,339,2016,October,2,0,0,GBR,E,E,Check-Out,18-10-2016,Desired,Couples
Resort Hotel,0,339,2016,October,1,0,0,GBR,A,A,Check-Out,18-10-2016,Desired,Single
Resort Hotel,0,363,2016,October,2,0,0,GBR,A,D,Check-Out,18-10-2016,Un-Desired,Couples
Resort Hotel,0,339,2016,October,1,0,0,GBR,A,A,Check-Out,18-10-2016,Desired,Single
Resort Hotel,0,339,2016,October,2,0,0,GBR,E,E,Check-Out,18-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,H,Check-Out,15-10-2016,Un-Desired,Single
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,D,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,1,364,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,364,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,D,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,1,2,2016,October,1,0,0,PRT,A,A,Canceled,10-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,1,0,0,PRT,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,D,Check-Out,16-10-2016,Un-Desired,Single
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,D,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,H,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,1,257,2016,October,2,0,0,PRT,A,A,Canceled,12-02-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,D,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,D,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,1,0,1,PRT,A,A,Check-Out,16-10-2016,Desired,Family
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,D,Check-Out,16-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,16-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,G,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,C,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,1,GBR,A,A,Check-Out,17-10-2016,Desired,Family
Resort Hotel,1,364,2016,October,1,0,0,PRT,A,A,Canceled,10-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,3,0,0,GBR,A,C,Check-Out,17-10-2016,Un-Desired,Family
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,E,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,1,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Single
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,E,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,D,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,17-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,18-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,19-10-2016,Desired,Couples
Resort Hotel,0,364,2016,October,2,0,0,GBR,A,A,Check-Out,18-10-2016,Desired,Couples
Resort Hotel,1,0,2016,October,1,0,0,,A,A,Canceled,13-10-2016,Desired,Single
Resort Hotel,1,149,2016,October,2,0,0,PRT,F,F,Canceled,25-08-2016,Desired,Couples
Resort Hotel,0,365,2016,October,2,0,0,NLD,A,B,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,365,2016,October,2,0,0,NLD,A,H,Check-Out,17-10-2016,Un-Desired,Couples
Resort Hotel,0,365,2016,October,2,0,0,NLD,A,A,Check-Out,18-10-2016,Desired,Couples
Resort Hotel,0,365,2016,October,2,0,0,BEL,A,D,Check-Out,18-10-2016,Un-Desired,Couples
Resort Hotel,0,342,2016,October,1,0,0,GBR,E,E,Check-Out,21-10-2016,Desired,Single
Resort Hotel,0,342,2016,October,1,0,0,GBR,E,E,Check-Out,21-10-2016,Desired,Single
Resort Hotel,0,342,2016,October,2,0,0,GBR,E,E,Check-Out,21-10-2016,Desired,Couples
Resort Hotel,0,342,2016,October,2,0,0,GBR,E,F,Check-Out,21-10-2016,Un-Desired,Couples
Resort Hotel,0,342,2016,October,2,0,0,GBR,E,G,Check-Out,21-10-2016,Un-Desired,Couples
Resort Hotel,1,249,2016,October,2,0,0,PRT,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,0,342,2016,October,2,0,0,GBR,E,F,Check-Out,21-10-2016,Un-Desired,Couples
Resort Hotel,1,342,2016,October,2,0,0,PRT,E,G,Canceled,12-10-2016,Un-Desired,Couples
Resort Hotel,0,342,2016,October,2,0,0,GBR,E,E,Check-Out,21-10-2016,Desired,Couples
Resort Hotel,0,342,2016,October,1,0,0,GBR,E,E,Check-Out,21-10-2016,Desired,Single
Resort Hotel,0,342,2016,October,1,0,0,GBR,A,E,Check-Out,21-10-2016,Un-Desired,Single
Resort Hotel,0,342,2016,October,2,0,0,GBR,D,D,Check-Out,21-10-2016,Desired,Couples
Resort Hotel,0,342,2016,October,2,0,0,GBR,E,F,Check-Out,21-10-2016,Un-Desired,Couples
Resort Hotel,0,342,2016,October,1,0,0,GBR,E,E,Check-Out,21-10-2016,Desired,Single
Resort Hotel,0,342,2016,October,1,0,0,GBR,A,C,Check-Out,21-10-2016,Un-Desired,Single
Resort Hotel,1,435,2016,October,2,0,0,PRT,A,A,Canceled,25-05-2016,Desired,Couples
Resort Hotel,0,342,2016,October,2,0,0,BRA,E,E,Check-Out,21-10-2016,Desired,Couples
Resort Hotel,1,18,2016,October,2,2,0,ESP,G,G,Canceled,27-09-2016,Desired,Family
Resort Hotel,1,12,2016,October,2,0,0,PRT,A,A,Canceled,06-10-2016,Desired,Couples
Resort Hotel,1,115,2016,October,2,0,0,PRT,A,A,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,24,2016,October,2,0,0,ESP,G,G,Canceled,03-10-2016,Desired,Couples
Resort Hotel,1,24,2016,October,2,0,0,ESP,G,G,Canceled,03-10-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,2,0,AUT,G,G,Canceled,02-08-2016,Desired,Family
Resort Hotel,1,198,2016,October,2,0,0,AUT,D,D,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,0,0,AUT,D,D,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,0,0,AUT,D,D,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,2,0,AUT,G,G,Canceled,02-08-2016,Desired,Family
Resort Hotel,1,198,2016,October,2,2,0,AUT,G,G,Canceled,02-08-2016,Desired,Family
Resort Hotel,1,198,2016,October,2,2,0,AUT,G,G,Canceled,02-08-2016,Desired,Family
Resort Hotel,1,198,2016,October,2,2,0,AUT,G,G,Canceled,02-08-2016,Desired,Family
Resort Hotel,1,27,2016,October,2,2,0,IRL,G,G,Canceled,19-09-2016,Desired,Family
Resort Hotel,1,198,2016,October,2,0,0,AUT,D,D,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,0,0,AUT,D,D,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,0,0,AUT,A,A,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,27,2016,October,3,1,0,IRL,H,H,Canceled,19-09-2016,Desired,Family
Resort Hotel,1,198,2016,October,2,0,0,AUT,D,D,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,0,0,AUT,D,D,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,0,0,AUT,D,D,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,0,0,AUT,A,A,Canceled,02-08-2016,Desired,Couples
Resort Hotel,1,198,2016,October,2,2,0,AUT,G,G,Canceled,02-08-2016,Desired,Family
Resort Hotel,1,375,2016,October,2,0,0,PRT,A,A,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,27,2016,October,2,0,0,PRT,A,A,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,181,2016,October,2,0,0,PRT,A,A,Canceled,18-07-2016,Desired,Couples
Resort Hotel,1,23,2016,October,2,0,0,PRT,E,E,Canceled,06-10-2016,Desired,Couples
Resort Hotel,1,23,2016,October,2,0,0,PRT,E,E,Canceled,06-10-2016,Desired,Couples
Resort Hotel,1,14,2016,October,2,0,0,FRA,A,A,Canceled,11-10-2016,Desired,Couples
Resort Hotel,1,19,2016,October,2,0,0,GBR,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,30,2016,October,2,0,0,DEU,A,A,Canceled,17-09-2016,Desired,Couples
Resort Hotel,1,47,2016,October,2,0,0,PRT,A,A,Canceled,05-09-2016,Desired,Couples
Resort Hotel,1,31,2016,October,2,0,0,ESP,A,A,Canceled,02-10-2016,Desired,Couples
Resort Hotel,1,47,2016,October,2,2,0,GBR,G,G,Canceled,20-09-2016,Desired,Family
Resort Hotel,1,247,2016,October,2,0,0,PRT,E,E,Canceled,16-02-2016,Desired,Couples
Resort Hotel,1,247,2016,October,3,0,0,PRT,E,E,Canceled,16-02-2016,Desired,Family
Resort Hotel,1,244,2016,October,2,0,0,PRT,E,E,Canceled,16-02-2016,Desired,Couples
Resort Hotel,1,247,2016,October,2,0,0,PRT,E,E,Canceled,16-02-2016,Desired,Couples
Resort Hotel,1,142,2016,October,3,0,0,PRT,F,F,Canceled,29-07-2016,Desired,Family
Resort Hotel,1,243,2016,October,2,1,0,PRT,E,E,No-Show,16-10-2016,Desired,Family
Resort Hotel,0,382,2016,October,2,0,0,GBR,A,A,Check-Out,24-10-2016,Desired,Couples
Resort Hotel,1,67,2016,October,2,0,0,BEL,D,D,Canceled,29-08-2016,Desired,Couples
Resort Hotel,1,68,2016,October,1,0,0,BEL,A,A,Canceled,11-08-2016,Desired,Single
Resort Hotel,1,161,2016,October,1,0,0,BEL,D,D,Canceled,09-05-2016,Desired,Single
Resort Hotel,1,161,2016,October,2,0,0,BEL,D,D,Canceled,10-08-2016,Desired,Couples
Resort Hotel,1,161,2016,October,1,0,0,BEL,A,A,Canceled,09-05-2016,Desired,Single
Resort Hotel,1,17,2016,October,2,0,0,GBR,A,A,Canceled,04-10-2016,Desired,Couples
Resort Hotel,1,22,2016,October,2,0,0,GBR,A,A,Canceled,29-09-2016,Desired,Couples
Resort Hotel,1,154,2016,October,1,0,0,GBR,A,A,Canceled,21-07-2016,Desired,Single
Resort Hotel,1,58,2016,October,2,0,0,GBR,A,A,Canceled,04-09-2016,Desired,Couples
Resort Hotel,1,62,2016,October,2,0,0,GBR,D,D,Canceled,24-08-2016,Desired,Couples
Resort Hotel,1,30,2016,October,1,0,0,GBR,A,A,Canceled,18-09-2016,Desired,Single
Resort Hotel,1,95,2016,October,2,0,0,POL,A,A,Canceled,19-07-2016,Desired,Couples
Resort Hotel,1,224,2016,October,2,0,0,GBR,A,A,Canceled,08-03-2016,Desired,Couples
Resort Hotel,1,180,2016,October,2,0,0,GBR,A,A,Canceled,02-05-2016,Desired,Couples
Resort Hotel,1,224,2016,October,2,0,0,GBR,A,A,Canceled,27-04-2016,Desired,Couples
Resort Hotel,1,224,2016,October,2,0,0,GBR,A,A,Canceled,08-03-2016,Desired,Couples
Resort Hotel,1,224,2016,October,2,0,0,GBR,A,A,Canceled,27-04-2016,Desired,Couples
Resort Hotel,1,109,2016,October,2,0,0,IRL,A,A,Canceled,30-06-2016,Desired,Couples
Resort Hotel,1,0,2016,October,3,1,0,FRA,H,H,Canceled,18-10-2016,Desired,Family
Resort Hotel,1,47,2016,October,1,0,0,PRT,A,A,Canceled,04-10-2016,Desired,Single
Resort Hotel,1,71,2016,October,2,0,0,PRT,A,A,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,71,2016,October,2,0,0,PRT,A,A,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,71,2016,October,2,0,0,PRT,A,A,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,71,2016,October,2,0,0,PRT,A,A,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,18,2016,October,2,0,0,FRA,A,A,Canceled,02-10-2016,Desired,Couples
Resort Hotel,1,71,2016,October,2,0,0,PRT,A,A,Canceled,20-09-2016,Desired,Couples
Resort Hotel,1,41,2016,October,2,0,0,ESP,A,A,Canceled,26-09-2016,Desired,Couples
Resort Hotel,1,22,2016,October,2,0,0,ESP,A,A,Canceled,06-10-2016,Desired,Couples
Resort Hotel,1,14,2016,October,1,0,0,GBR,D,D,Canceled,06-10-2016,Desired,Single
Resort Hotel,1,18,2016,October,2,2,0,RUS,G,G,Canceled,08-10-2016,Desired,Family
Resort Hotel,1,386,2016,October,2,0,0,PRT,A,A,Canceled,09-10-2015,Desired,Couples
Resort Hotel,1,91,2016,October,2,1,0,IRL,A,A,Canceled,21-07-2016,Desired,Family
Resort Hotel,1,132,2016,October,3,0,0,IRL,A,A,Canceled,09-06-2016,Desired,Family
Resort Hotel,1,116,2016,October,2,0,0,GBR,A,A,Canceled,24-06-2016,Desired,Couples
